mean_fee,service_count,above_cap,sa3_code,sa3_name,sa4_code,sa4_name,file_source,year,month,date,city,cccpi,cpi
9.28,13,0,30902,Coolangatta,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.46,19,1,30903,Gold Coast - North,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.92,18,0,30905,Mudgeeraba - Tallebudgera,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.79,31,0,30906,Nerang,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.86,61,0,30907,Ormeau - Oxenford,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.56,20,1,30908,Robina,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.93,29,0,30909,Southport,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.64,10,1,30910,Surfers Paradise,309,Gold Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.57,19,0,31001,Forest Lake - Oxley,310,Ipswich,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
7.97,16,0,31002,Ipswich Hinterland,310,Ipswich,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.56,41,0,31003,Ipswich Inner,310,Ipswich,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.98,38,1,31004,Springfield - Redbank,310,Ipswich,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.74,14,0,31102,Beenleigh,311,Logan - Beaudesert,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.5,29,0,31103,Browns Plains,311,Logan - Beaudesert,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.22,13,0,31104,Jimboomba,311,Logan - Beaudesert,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.26,32,0,31105,Loganlea - Carbrook,311,Logan - Beaudesert,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.15,38,0,31106,Springwood - Kingston,311,Logan - Beaudesert,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
7.59,8,0,31201,Bowen Basin - North,312,Mackay - Isaac - Whitsunday,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.92,31,0,31202,Mackay,312,Mackay - Isaac - Whitsunday,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.42,7,0,31203,Whitsunday,312,Mackay - Isaac - Whitsunday,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.03,7,0,31301,Bribie - Beachmere,313,Moreton Bay - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.52,27,0,31302,Caboolture,313,Moreton Bay - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.62,21,0,31304,Narangba - Burpengary,313,Moreton Bay - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.63,17,0,31305,Redcliffe,313,Moreton Bay - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.67,29,0,31401,The Hills District,314,Moreton Bay - South,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.07,29,0,31402,North Lakes,314,Moreton Bay - South,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.78,16,1,31403,Strathpine,314,Moreton Bay - South,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
4.75,14,0,31501,Far North,315,Queensland - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
7.6,12,0,31502,Outback - North,315,Queensland - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
7.68,9,0,31503,Outback - South,315,Queensland - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.24,19,0,31601,Buderim,316,Sunshine Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.11,26,0,31602,Caloundra,316,Sunshine Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.02,17,0,31603,Maroochy,316,Sunshine Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.2,14,0,31605,Noosa,316,Sunshine Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.6,9,0,31606,Sunshine Coast Hinterland,316,Sunshine Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.87,19,0,31607,Nambour,316,Sunshine Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.34,5,0,31608,Noosa Hinterland,316,Sunshine Coast,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.05,58,1,31701,Toowoomba,317,Toowoomba,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
6.9,11,0,31801,Charters Towers - Ayr - Ingham,318,Townsville,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.55,84,1,31802,Townsville,318,Townsville,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.69,27,1,31901,Bundaberg,319,Wide Bay,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.22,15,0,31902,Burnett,319,Wide Bay,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.31,15,0,31903,Gympie - Cooloola,319,Wide Bay,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.45,17,0,31904,Hervey Bay,319,Wide Bay,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.3,9,0,31905,Maryborough,319,Wide Bay,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
10.3,13,0,40101,Adelaide City,401,Adelaide - Central and Hills,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.71,17,1,40102,Adelaide Hills,401,Adelaide - Central and Hills,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
10.53,12,2,40103,Burnside,401,Adelaide - Central and Hills,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
10.28,9,1,40104,Campbelltown (SA),401,Adelaide - Central and Hills,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
10.8,16,4,40105,Norwood - Payneham - St Peters,401,Adelaide - Central and Hills,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
11.07,9,1,40106,Prospect - Walkerville,401,Adelaide - Central and Hills,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
11.17,15,5,40107,Unley,401,Adelaide - Central and Hills,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.92,9,1,40201,Gawler - Two Wells,402,Adelaide - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.36,21,0,40202,Playford,402,Adelaide - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.82,15,0,40203,Port Adelaide - East,402,Adelaide - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.11,30,0,40204,Salisbury,402,Adelaide - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.5,22,0,40205,Tea Tree Gully,402,Adelaide - North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.84,10,1,40301,Holdfast Bay,403,Adelaide - South,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.92,20,2,40302,Marion,403,Adelaide - South,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
10.58,17,2,40303,Mitcham,403,Adelaide - South,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.29,45,1,40304,Onkaparinga,403,Adelaide - South,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
10.06,22,2,40401,Charles Sturt,404,Adelaide - West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
9.24,12,0,40402,Port Adelaide - West,404,Adelaide - West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
10.25,19,0,40403,West Torrens,404,Adelaide - West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,ade,144.6,113.1
10.06,9,1,40501,Barossa,405,Barossa - Yorke - Mid North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.07,6,0,40502,Lower North,405,Barossa - Yorke - Mid North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
7.98,7,0,40503,Mid North,405,Barossa - Yorke - Mid North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.64,5,0,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.68,16,0,40601,Eyre Peninsula and South West,406,South Australia - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.95,7,0,40602,Outback - North and East,406,South Australia - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.76,11,1,40701,Fleurieu - Kangaroo Island,407,South Australia - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.97,15,1,40702,Limestone Coast,407,South Australia - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.82,14,0,40703,Murray and Mallee,407,South Australia - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
10.66,12,1,50101,Augusta - Margaret River - Busselton,501,Bunbury,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.61,23,0,50102,Bunbury,501,Bunbury,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.81,9,2,50103,Manjimup,501,Bunbury,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.45,28,0,50201,Mandurah,502,Mandurah,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.94,21,13,50301,Cottesloe - Claremont,503,Perth - Inner,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
11.97,36,15,50302,Perth City,503,Perth - Inner,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.75,22,1,50401,Bayswater - Bassendean,504,Perth - North East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.47,9,1,50402,Mundaring,504,Perth - North East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.23,33,1,50403,Swan,504,Perth - North East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.98,38,0,50501,Joondalup,505,Perth - North West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
10.84,44,7,50502,Stirling,505,Perth - North West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.52,55,0,50503,Wanneroo,505,Perth - North West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
8.99,20,0,50601,Armadale,506,Perth - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.99,16,0,50602,Belmont - Victoria Park,506,Perth - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.96,22,1,50603,Canning,506,Perth - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.75,34,2,50604,Gosnells,506,Perth - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.64,13,0,50605,Kalamunda,506,Perth - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.15,8,0,50606,Serpentine - Jarrahdale,506,Perth - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
11.21,13,5,50607,South Perth,506,Perth - South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
10.23,27,1,50701,Cockburn,507,Perth - South West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
10.52,15,1,50702,Fremantle,507,Perth - South West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.66,10,0,50703,Kwinana,507,Perth - South West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
11.49,24,10,50704,Melville,507,Perth - South West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9,32,0,50705,Rockingham,507,Perth - South West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,per,147.3,111.2
9.27,14,2,50901,Albany,509,Western Australia - Wheat Belt,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.9,15,1,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.96,11,2,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.63,13,3,51001,Kimberley,510,Western Australia - Outback (North),excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.06,6,1,51002,East Pilbara,510,Western Australia - Outback (North),excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.25,13,2,51003,West Pilbara,510,Western Australia - Outback (North),excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.88,9,1,51103,Goldfields,511,Western Australia - Outback (South),excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.76,14,0,51104,Mid West,511,Western Australia - Outback (South),excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.29,13,0,60102,Hobart - North East,601,Hobart,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,hob,151.1,110.1
9.41,9,0,60103,Hobart - North West,601,Hobart,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,hob,151.1,110.1
8.44,7,0,60104,Hobart - South and West,601,Hobart,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,hob,151.1,110.1
9.38,27,0,60105,Hobart Inner,601,Hobart,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,hob,151.1,110.1
9.6,23,2,60201,Launceston,602,Launceston and North East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.73,9,0,60203,North East,602,Launceston and North East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.23,5,0,60302,Huon - Bruny Island,603,South East,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.99,12,0,60401,Burnie - Ulverstone,604,West and North West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
8.93,7,0,60402,Devonport,604,West and North West,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
9.4,11,0,70101,Darwin City,701,Darwin,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,dar,133.3,113.4
9.05,27,0,70102,Darwin Suburbs,701,Darwin,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,dar,133.3,113.4
8.27,7,0,70103,Litchfield,701,Darwin,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,dar,133.3,113.4
9.11,20,0,70104,Palmerston,701,Darwin,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,dar,133.3,113.4
7.27,23,0,70201,Alice Springs,702,Northern Territory - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
4.5,6,0,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
7.76,5,0,70204,East Arnhem,702,Northern Territory - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
6.22,10,0,70205,Katherine,702,Northern Territory - Outback,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.11,32,8,80101,Belconnen,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.42,5,1,80103,Canberra East,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,can,131.5,113.2
11.33,21,6,80104,Gungahlin,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.69,29,12,80105,North Canberra,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,can,131.5,113.2
11.54,25,9,80106,South Canberra,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,can,131.5,113.2
11.17,31,3,80107,Tuggeranong,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.12,7,2,80108,Weston Creek,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
11.2,15,5,80109,Woden Valley,801,Australian Capital Territory,excel_tables_-_march_quarter_2019.xlsx,2019,3,2019-03-01,aus,143.9,114.1
10.77,14,1,10102,Queanbeyan,101,Capital Region,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.36,8,0,10103,Snowy Mountains,101,Capital Region,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.31,22,0,10104,South Coast,101,Capital Region,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.85,14,1,10105,"Goulburn -
Mulwaree",101,Capital Region,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.65,13,1,10106,Young - Yass,101,Capital Region,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.45,66,1,10201,Gosford,102,Central Coast,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.34,55,1,10202,Wyong,102,Central Coast,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.65,16,0,10301,Bathurst,103,Central West,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.49,20,0,10302,Lachlan Valley,103,Central West,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.24,12,0,10303,Lithgow - Mudgee,103,Central West,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.63,18,0,10304,Orange,103,Central West,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.25,10,0,10401,Clarence Valley,104,"Coffs Harbour -
Grafton",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.27,40,1,10402,Coffs Harbour,104,"Coffs Harbour -
Grafton",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.4,10,0,10501,"Bourke - Cobar -
Coonamble",105,"Far West and
Orana",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.72,20,0,10503,Dubbo,105,"Far West and
Orana",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.01,25,0,10601,Lower Hunter,106,"Hunter Valley
exc Newcastle",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.46,35,0,10602,Maitland,106,"Hunter Valley
exc Newcastle",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.72,21,0,10603,Port Stephens,106,"Hunter Valley
exc Newcastle",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.6,5,0,10604,Upper Hunter,106,"Hunter Valley
exc Newcastle",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.64,30,1,10701,"Dapto - Port
Kembla",107,Illawarra,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.89,45,3,10703,"Kiama -
Shellharbour",107,Illawarra,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.9,54,2,10704,Wollongong,107,Illawarra,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.05,14,2,10801,Great Lakes,108,Mid North Coast,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.32,11,0,10802,"Kempsey -
Nambucca",108,Mid North Coast,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.05,27,0,10804,Port Macquarie,108,Mid North Coast,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.95,21,1,10805,"Taree -
Gloucester",108,Mid North Coast,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.82,22,0,10901,Albury,109,Murray,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.63,9,0,10903,"Upper Murray
exc. Albury",109,Murray,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.37,10,0,11001,Armidale,110,"New England
and North West",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
8.37,6,0,11002,"Inverell -
Tenterfield",110,"New England
and North West",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
7.97,10,0,11003,Moree - Narrabri,110,"New England
and North West",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.32,24,0,11004,"Tamworth -
Gunnedah",110,"New England
and North West",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
10.04,43,2,11101,"Lake Macquarie -
East",111,"Newcastle and
Lake Macquarie",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.06,27,0,11102,"Lake Macquarie -
West",111,"Newcastle and
Lake Macquarie",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
10.16,74,3,11103,Newcastle,111,"Newcastle and
Lake Macquarie",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.25,22,1,11201,"Richmond Valley
- Coastal",112,"Richmond -
Tweed",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.06,16,1,11202,"Richmond Valley
- Hinterland",112,"Richmond -
Tweed",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.14,25,0,11203,Tweed Valley,112,"Richmond -
Tweed",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.48,13,0,11301,"Griffith -
Murrumbidgee
(West)",113,Riverina,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
7.74,6,0,11302,"Tumut -
Tumbarumba",113,Riverina,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.31,39,1,11303,Wagga Wagga,113,Riverina,june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.2,43,2,11401,Shoalhaven,114,"Southern
Highlands and
Shoalhaven",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
9.1,18,1,11402,"Southern
Highlands",114,"Southern
Highlands and
Shoalhaven",june_quarter_2019.xlsx,2019,6,2019-06-01,aus,145.4,114.8
10.8,68,8,11501,Baulkham Hills,115,"Sydney -
Baulkham Hills
and Hawkesbury",june_quarter_2019.xlsx,2019,6,2019-06-01,syd,142.9,115.9
